playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.585,0.815,0,-4.165,0,0.0565,0.115,0,0.124,0.564,132.09,59hBR0BCtJsfIbV9VzCVAp,https://api.spotify.com/v1/audio-analysis/59hBR0BCtJsfIbV9VzCVAp,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,200929,FALSE,TRUE,https://api.spotify.com/v1/tracks/59hBR0BCtJsfIbV9VzCVAp,FALSE,Set Me Free Pt.2,81,https://p.scdn.co/mp3-preview/275a3a0843bb55c251cda45ef17a905dab31624c?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:59hBR0BCtJsfIbV9VzCVAp,single,,,https://api.spotify.com/v1/albums/781fDX4OibkZA9fj56Ycbz,781fDX4OibkZA9fj56Ycbz,,Set Me Free Pt.2,2023-03-17,day,1,album,spotify:album:781fDX4OibkZA9fj56Ycbz,https://open.spotify.com/album/781fDX4OibkZA9fj56Ycbz,USA2P2251867,https://open.spotify.com/track/59hBR0BCtJsfIbV9VzCVAp,NA,C,minor,C minor
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,01qFKNWq73UfEslI0GvumE,https://api.spotify.com/v1/audio-analysis/01qFKNWq73UfEslI0GvumE,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,201812,FALSE,TRUE,https://api.spotify.com/v1/tracks/01qFKNWq73UfEslI0GvumE,FALSE,3D (feat. Jack Harlow),87,https://p.scdn.co/mp3-preview/74f0838fd4469ac28b5fd6be753eb534e52b4810?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:01qFKNWq73UfEslI0GvumE,album,,,https://api.spotify.com/v1/albums/0fJ0beklzFwoBv01U8792s,0fJ0beklzFwoBv01U8792s,,3D : The Remixes,2023-10-02,day,7,album,spotify:album:0fJ0beklzFwoBv01U8792s,https://open.spotify.com/album/0fJ0beklzFwoBv01U8792s,USA2P2346470,https://open.spotify.com/track/01qFKNWq73UfEslI0GvumE,NA,C#,major,C# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,206019,FALSE,FALSE,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,FALSE,Standing Next to You,97,https://p.scdn.co/mp3-preview/b1cac49f0f6043eae3a0c0557fe16a9579fbc519?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,4,track,spotify:track:2KslE17cAJNHTsI2MI0jb2,album,,,https://api.spotify.com/v1/albums/5pSk3c3wVwnb2arb6ohCPU,5pSk3c3wVwnb2arb6ohCPU,,GOLDEN,2023-11-03,day,11,album,spotify:album:5pSk3c3wVwnb2arb6ohCPU,https://open.spotify.com/album/5pSk3c3wVwnb2arb6ohCPU,USA2P2348391,https://open.spotify.com/track/2KslE17cAJNHTsI2MI0jb2,NA,D,minor,D minor
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.6,0.819,1,-5.019,1,0.0451,0.0287,0,0.308,0.645,124.908,21ewxM3YvcdTj7cC0XwznO,https://api.spotify.com/v1/audio-analysis/21ewxM3YvcdTj7cC0XwznO,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,205440,FALSE,FALSE,https://api.spotify.com/v1/tracks/21ewxM3YvcdTj7cC0XwznO,FALSE,Do or Die,72,https://p.scdn.co/mp3-preview/cd0d308ebf63586983d911ea378ddf11496e8504?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:21ewxM3YvcdTj7cC0XwznO,single,,,https://api.spotify.com/v1/albums/0vZCxyaV5c4lcHqds3xfts,0vZCxyaV5c4lcHqds3xfts,,Do or Die,2023-10-09,day,1,album,spotify:album:0vZCxyaV5c4lcHqds3xfts,https://open.spotify.com/album/0vZCxyaV5c4lcHqds3xfts,KRA382320939,https://open.spotify.com/track/21ewxM3YvcdTj7cC0XwznO,NA,C#,major,C# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.515,0.346,4,-8.908,1,0.0342,0.776,2.65e-5,0.119,0.107,130.043,4WUpMUjdoi47LY7gBQBXe3,https://api.spotify.com/v1/audio-analysis/4WUpMUjdoi47LY7gBQBXe3,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,220309,FALSE,FALSE,https://api.spotify.com/v1/tracks/4WUpMUjdoi47LY7gBQBXe3,FALSE,Grain of Sand,71,https://p.scdn.co/mp3-preview/4db3812e1e4c56b889c10c11d1f488bb3a2138d8?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:4WUpMUjdoi47LY7gBQBXe3,single,,,https://api.spotify.com/v1/albums/1Sf3c8MEe4cXaxZzOKgnhc,1Sf3c8MEe4cXaxZzOKgnhc,,Grain of Sand,2023-06-05,day,1,album,spotify:album:1Sf3c8MEe4cXaxZzOKgnhc,https://open.spotify.com/album/1Sf3c8MEe4cXaxZzOKgnhc,KSA012251070,https://open.spotify.com/track/4WUpMUjdoi47LY7gBQBXe3,NA,E,major,E major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.52,0.875,2,-1.589,1,0.0346,0.395,0,0.515,0.657,133.096,6auT8cRBu3BgPRBrdVBY15,https://api.spotify.com/v1/audio-analysis/6auT8cRBu3BgPRBrdVBY15,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,244500,FALSE,FALSE,https://api.spotify.com/v1/tracks/6auT8cRBu3BgPRBrdVBY15,FALSE,London Boy,69,https://p.scdn.co/mp3-preview/2b4c5cac0d1e95fffe109ebf1b537a19db0eada1?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:6auT8cRBu3BgPRBrdVBY15,single,,,https://api.spotify.com/v1/albums/0dIwHWpQXBKVOuP9CJsY4E,0dIwHWpQXBKVOuP9CJsY4E,,Polaroid,2022-11-15,day,2,album,spotify:album:0dIwHWpQXBKVOuP9CJsY4E,https://open.spotify.com/album/0dIwHWpQXBKVOuP9CJsY4E,KSA012214061,https://open.spotify.com/track/6auT8cRBu3BgPRBrdVBY15,NA,D,major,D major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.697,0.82,5,-4.502,1,0.0308,0.1,0,0.0631,0.502,136.054,74X2u8JMVooG2QbjRxXwR8,https://api.spotify.com/v1/audio-analysis/74X2u8JMVooG2QbjRxXwR8,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,159080,FALSE,FALSE,https://api.spotify.com/v1/tracks/74X2u8JMVooG2QbjRxXwR8,FALSE,Perfect Night,91,https://p.scdn.co/mp3-preview/4e84e2dc9edab896f88263c634e88f39a6db61e1?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:74X2u8JMVooG2QbjRxXwR8,single,,,https://api.spotify.com/v1/albums/6Msc3BwzKZ5f5FXmKuUSu6,6Msc3BwzKZ5f5FXmKuUSu6,,Perfect Night,2023-10-27,day,1,album,spotify:album:6Msc3BwzKZ5f5FXmKuUSu6,https://open.spotify.com/album/6Msc3BwzKZ5f5FXmKuUSu6,USA2P2349660,https://open.spotify.com/track/74X2u8JMVooG2QbjRxXwR8,NA,F,major,F major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.703,0.768,0,-3.357,1,0.0289,0.532,0,0.117,0.534,102.966,2tA3NP12r4niSRhb9Y6AoY,https://api.spotify.com/v1/audio-analysis/2tA3NP12r4niSRhb9Y6AoY,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,206400,FALSE,FALSE,https://api.spotify.com/v1/tracks/2tA3NP12r4niSRhb9Y6AoY,FALSE,Polaroid,66,https://p.scdn.co/mp3-preview/3f409631644f78f84a628902da495bf912fc5772?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,2,track,spotify:track:2tA3NP12r4niSRhb9Y6AoY,single,,,https://api.spotify.com/v1/albums/0dIwHWpQXBKVOuP9CJsY4E,0dIwHWpQXBKVOuP9CJsY4E,,Polaroid,2022-11-15,day,2,album,spotify:album:0dIwHWpQXBKVOuP9CJsY4E,https://open.spotify.com/album/0dIwHWpQXBKVOuP9CJsY4E,KSA012214062,https://open.spotify.com/track/2tA3NP12r4niSRhb9Y6AoY,NA,C,major,C major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-6,0.167,0.363,74.029,2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,182293,FALSE,FALSE,https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5,FALSE,Love Me Again,92,https://p.scdn.co/mp3-preview/7cf9f9fce7c6ea14a19134d84a3034fef7067f0a?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,2,track,spotify:track:2N0SPREDYqILVEFSsWF5N5,single,,,https://api.spotify.com/v1/albums/1ZBDI1LqnuAKdrePUF2D5m,1ZBDI1LqnuAKdrePUF2D5m,,Layover,2023-08-11,day,2,album,spotify:album:1ZBDI1LqnuAKdrePUF2D5m,https://open.spotify.com/album/1ZBDI1LqnuAKdrePUF2D5m,USA2P2339030,https://open.spotify.com/track/2N0SPREDYqILVEFSsWF5N5,NA,C,minor,C minor
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.752,0.753,8,-4.666,1,0.0467,0.432,0,0.29,0.416,98.521,7M7d0e8Ue3Z7QieuZe72J9,https://api.spotify.com/v1/audio-analysis/7M7d0e8Ue3Z7QieuZe72J9,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,173489,FALSE,FALSE,https://api.spotify.com/v1/tracks/7M7d0e8Ue3Z7QieuZe72J9,FALSE,Love 119,69,https://p.scdn.co/mp3-preview/4e47605b3498cf038e103b9007965ae5562b4c8b?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:7M7d0e8Ue3Z7QieuZe72J9,single,,,https://api.spotify.com/v1/albums/5EkyygSUp3nVFEimo2ENdP,5EkyygSUp3nVFEimo2ENdP,,Love 119,2024-01-05,day,1,album,spotify:album:5EkyygSUp3nVFEimo2ENdP,https://open.spotify.com/album/5EkyygSUp3nVFEimo2ENdP,KRA302400001,https://open.spotify.com/track/7M7d0e8Ue3Z7QieuZe72J9,NA,G#,major,G# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.788,0.758,1,-6.513,1,0.0505,0.198,8.5e-5,0.104,0.823,119.008,7gaA3wERFkFkgivjwbSvkG,https://api.spotify.com/v1/audio-analysis/7gaA3wERFkFkgivjwbSvkG,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,214994,FALSE,TRUE,https://api.spotify.com/v1/tracks/7gaA3wERFkFkgivjwbSvkG,FALSE,"yes, and?",85,NA,TRUE,1,track,spotify:track:7gaA3wERFkFkgivjwbSvkG,single,,,https://api.spotify.com/v1/albums/2B9amdrHDIKOoEiPUfZGtb,2B9amdrHDIKOoEiPUfZGtb,,"yes, and?",2024-01-12,day,1,album,spotify:album:2B9amdrHDIKOoEiPUfZGtb,https://open.spotify.com/album/2B9amdrHDIKOoEiPUfZGtb,USUM72400048,https://open.spotify.com/track/7gaA3wERFkFkgivjwbSvkG,NA,C#,major,C# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.401,0.394,1,-6.655,1,0.0324,0.748,0,0.0993,0.327,129.74,2RLdkXSaiQjRbey5pvP8Kt,https://api.spotify.com/v1/audio-analysis/2RLdkXSaiQjRbey5pvP8Kt,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,274386,FALSE,FALSE,https://api.spotify.com/v1/tracks/2RLdkXSaiQjRbey5pvP8Kt,FALSE,If We Ever Meet Again,64,https://p.scdn.co/mp3-preview/97a38059ff07b9eb10e178327c3eac19c6c63a6c?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,album,,,https://api.spotify.com/v1/albums/5ITErfEiF1nEo8KTRgLv43,5ITErfEiF1nEo8KTRgLv43,,IM HERO,2022-05-02,day,12,album,spotify:album:5ITErfEiF1nEo8KTRgLv43,https://open.spotify.com/album/5ITErfEiF1nEo8KTRgLv43,KSA012157391,https://open.spotify.com/track/2RLdkXSaiQjRbey5pvP8Kt,NA,C#,major,C# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.593,0.446,0,-7.776,0,0.0266,0.283,0,0.119,0.168,102.057,5Hfnps0jaWFpYg55WOPexG,https://api.spotify.com/v1/audio-analysis/5Hfnps0jaWFpYg55WOPexG,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,211250,FALSE,FALSE,https://api.spotify.com/v1/tracks/5Hfnps0jaWFpYg55WOPexG,FALSE,Alone,80,https://p.scdn.co/mp3-preview/7543fa1f7dfc7fe3a2d7cec64e2d75d617d87421?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,4,track,spotify:track:5Hfnps0jaWFpYg55WOPexG,single,,,https://api.spotify.com/v1/albums/4xc3Lc9yASZgEJGH7acWMB,4xc3Lc9yASZgEJGH7acWMB,,FACE,2023-03-24,day,6,album,spotify:album:4xc3Lc9yASZgEJGH7acWMB,https://open.spotify.com/album/4xc3Lc9yASZgEJGH7acWMB,USA2P2251866,https://open.spotify.com/track/5Hfnps0jaWFpYg55WOPexG,NA,C,minor,C minor
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.689,0.539,2,-7.671,0,0.048,0.178,1.45e-5,0.106,0.239,119.949,3OdIiWnYRHPYtC313Z0Bwy,https://api.spotify.com/v1/audio-analysis/3OdIiWnYRHPYtC313Z0Bwy,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,229627,FALSE,TRUE,https://api.spotify.com/v1/tracks/3OdIiWnYRHPYtC313Z0Bwy,FALSE,Face-off,81,https://p.scdn.co/mp3-preview/31c1250ee72e9730d3394d30d93aae0b3092eed6?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,single,,,https://api.spotify.com/v1/albums/4xc3Lc9yASZgEJGH7acWMB,4xc3Lc9yASZgEJGH7acWMB,,FACE,2023-03-24,day,6,album,spotify:album:4xc3Lc9yASZgEJGH7acWMB,https://open.spotify.com/album/4xc3Lc9yASZgEJGH7acWMB,USA2P2251863,https://open.spotify.com/track/3OdIiWnYRHPYtC313Z0Bwy,NA,D,minor,D minor
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.671,0.839,1,-2.645,1,0.0866,0.179,0,0.0748,0.882,83.845,2gkVEnpahpE3bQuvGuCpAV,https://api.spotify.com/v1/audio-analysis/2gkVEnpahpE3bQuvGuCpAV,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,147557,FALSE,FALSE,https://api.spotify.com/v1/tracks/2gkVEnpahpE3bQuvGuCpAV,FALSE,Yes or No,88,https://p.scdn.co/mp3-preview/e807ef66f93d15da0c4fcb10becfbb801f10174e?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,5,track,spotify:track:2gkVEnpahpE3bQuvGuCpAV,album,,,https://api.spotify.com/v1/albums/5pSk3c3wVwnb2arb6ohCPU,5pSk3c3wVwnb2arb6ohCPU,,GOLDEN,2023-11-03,day,11,album,spotify:album:5pSk3c3wVwnb2arb6ohCPU,https://open.spotify.com/album/5pSk3c3wVwnb2arb6ohCPU,USA2P2348392,https://open.spotify.com/track/2gkVEnpahpE3bQuvGuCpAV,NA,C#,major,C# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.835,0.587,8,-5.814,1,0.08,0.396,4.09e-6,0.0862,0.646,97.03,2gyCwrOcC6JBoaJ8JGJ7T8,https://api.spotify.com/v1/audio-analysis/2gyCwrOcC6JBoaJ8JGJ7T8,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,170386,FALSE,FALSE,https://api.spotify.com/v1/tracks/2gyCwrOcC6JBoaJ8JGJ7T8,FALSE,To. X,76,https://p.scdn.co/mp3-preview/819697a0475913a74cc08fe73f71a6ed52d92447?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8,single,,,https://api.spotify.com/v1/albums/0VciVDVU6NoqtQ0WAIlTmD,0VciVDVU6NoqtQ0WAIlTmD,,To. X - The 5th Mini Album,2023-11-27,day,6,album,spotify:album:0VciVDVU6NoqtQ0WAIlTmD,https://open.spotify.com/album/0VciVDVU6NoqtQ0WAIlTmD,KRA302300481,https://open.spotify.com/track/2gyCwrOcC6JBoaJ8JGJ7T8,NA,G#,major,G# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.69,0.52,8,-8.072,1,0.0355,0.794,3.92e-5,0.108,0.225,105.005,1k255f17DRuRbGrfz5Ifmd,https://api.spotify.com/v1/audio-analysis/1k255f17DRuRbGrfz5Ifmd,3,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,153034,FALSE,FALSE,https://api.spotify.com/v1/tracks/1k255f17DRuRbGrfz5Ifmd,FALSE,wherever u r (ft. V of BTS),89,https://p.scdn.co/mp3-preview/d2b2742d8532adfca1b3c92c494ce8898968114b?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:1k255f17DRuRbGrfz5Ifmd,single,,,https://api.spotify.com/v1/albums/2LwzZahqXWr0POXIWI7WaN,2LwzZahqXWr0POXIWI7WaN,,wherever u r (ft. V of BTS),2023-12-30,day,1,album,spotify:album:2LwzZahqXWr0POXIWI7WaN,https://open.spotify.com/album/2LwzZahqXWr0POXIWI7WaN,QZNN22399371,https://open.spotify.com/track/1k255f17DRuRbGrfz5Ifmd,NA,G#,major,G# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.644,0.872,6,-1.54,0,0.0417,0.164,0,0.363,0.378,131.016,5XWlyfo0kZ8LF7VSyfS4Ew,https://api.spotify.com/v1/audio-analysis/5XWlyfo0kZ8LF7VSyfS4Ew,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,214973,FALSE,FALSE,https://api.spotify.com/v1/tracks/5XWlyfo0kZ8LF7VSyfS4Ew,FALSE,Drama,88,https://p.scdn.co/mp3-preview/a3d57978f4a877124d87238ed9b5217f45cd95c5?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,1,track,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,album,,,https://api.spotify.com/v1/albums/5NMtxQJy4wq3mpo3ERVnLs,5NMtxQJy4wq3mpo3ERVnLs,,Drama - The 4th Mini Album,2023-11-10,day,7,album,spotify:album:5NMtxQJy4wq3mpo3ERVnLs,https://open.spotify.com/album/5NMtxQJy4wq3mpo3ERVnLs,KRA302300350,https://open.spotify.com/track/5XWlyfo0kZ8LF7VSyfS4Ew,NA,F#,minor,F# minor
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.284,0.495,0,-11.74,1,0.0421,0.789,0.835,0.0946,0.26,86.314,2qg2jy3v50RwfV5FAqG3a2,https://api.spotify.com/v1/audio-analysis/2qg2jy3v50RwfV5FAqG3a2,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,130996,FALSE,FALSE,https://api.spotify.com/v1/tracks/2qg2jy3v50RwfV5FAqG3a2,FALSE,Interlude : Dive,77,https://p.scdn.co/mp3-preview/7fe148ec020933a51c025623ff57cef37202dd76?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,2,track,spotify:track:2qg2jy3v50RwfV5FAqG3a2,single,,,https://api.spotify.com/v1/albums/4xc3Lc9yASZgEJGH7acWMB,4xc3Lc9yASZgEJGH7acWMB,,FACE,2023-03-24,day,6,album,spotify:album:4xc3Lc9yASZgEJGH7acWMB,https://open.spotify.com/album/4xc3Lc9yASZgEJGH7acWMB,USA2P2251864,https://open.spotify.com/track/2qg2jy3v50RwfV5FAqG3a2,NA,C,major,C major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.641,0.889,8,-3.534,1,0.0541,0.0394,0,0.181,0.616,96.033,50xSycnGMDy0Wg5jJcOv3S,https://api.spotify.com/v1/audio-analysis/50xSycnGMDy0Wg5jJcOv3S,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,196400,FALSE,FALSE,https://api.spotify.com/v1/tracks/50xSycnGMDy0Wg5jJcOv3S,FALSE,Rainbow,62,https://p.scdn.co/mp3-preview/3e93bcfde7a05615afc27afdb1512e54173a6f69?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,2,track,spotify:track:50xSycnGMDy0Wg5jJcOv3S,album,,,https://api.spotify.com/v1/albums/5ITErfEiF1nEo8KTRgLv43,5ITErfEiF1nEo8KTRgLv43,,IM HERO,2022-05-02,day,12,album,spotify:album:5ITErfEiF1nEo8KTRgLv43,https://open.spotify.com/album/5ITErfEiF1nEo8KTRgLv43,KSA012157392,https://open.spotify.com/track/50xSycnGMDy0Wg5jJcOv3S,NA,G#,major,G# major
37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_kr_large.jpg,Spotify,spotify,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-5,0.146,0.515,149.921,5sdQOyqq2IDhvmx2lHOpwd,https://api.spotify.com/v1/audio-analysis/5sdQOyqq2IDhvmx2lHOpwd,4,2024-01-14T09:11:19Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,154666,FALSE,FALSE,https://api.spotify.com/v1/tracks/5sdQOyqq2IDhvmx2lHOpwd,FALSE,Super Shy,90,https://p.scdn.co/mp3-preview/dab062e2cc708a2680ce84953a3581c5a679a230?cid=11316700cb0f41c1a913f701926e9b1d,TRUE,2,track,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,single,,,https://api.spotify.com/v1/albums/5V729UqvhwNOcMejx0m55I,5V729UqvhwNOcMejx0m55I,,NewJeans 'Super Shy',2023-07-07,day,2,album,spotify:album:5V729UqvhwNOcMejx0m55I,https://open.spotify.com/album/5V729UqvhwNOcMejx0m55I,USA2P2330068,https://open.spotify.com/track/5sdQOyqq2IDhvmx2lHOpwd,NA,F,minor,F minor
